"course_id","similar_course_id","score"
"GEOG 132","ENVIRON 163","0.13444821470017135"
"THEATER 20","THEATER 28E","0.10568149353825287"
"THEATER 20","THEATER 28D","0.10568149353825287"
"THEATER 20","THEATER 28B","0.10568149353825287"
"POL SCI 124C","HIST 161","0.2920733612356346"
"POL SCI 124C","POL SCI 169","0.15586150193708009"
"POL SCI 124C","SOCIOL 173","0.10715882761300853"
"IRANIAN 141","LATIN 131","0.15680317883287284"
"PHYSICS 124","POL SCI 139","0.2641639639453654"
"ARCH&UD CM153","ENVIRON M153","0.8296380117372727"
"POL SCI 135","SOCIOL 181A","0.15119972499341419"
"POL SCI 135","POL SCI 159A","0.12816065902719634"
"POL SCI 135","POL SCI 123A","0.10022607988018413"
"POL SCI 134","POL SCI 124C","0.14035884674128793"
"POL SCI 139","PHYSICS 124","0.2641639639453654"
"POL SCI 139","POL SCI 186","0.24060083773586144"
"POL SCI 139","POL SCI 169","0.18629206541789228"
"POL SCI 139","POL SCI 156A","0.10237291984679743"
"PSYCH 189","SOCIOL 189","0.87635848139150407"
"PSYCH 189","EE BIOL 189","0.78394087457374817"
"C&EE 128L","C&EE 121","0.13844639381676188"
"GERMAN 116","GERMAN 154","0.18179478245560057"
"GERMAN 116","GERMAN 157","0.17634427007079551"
"GERMAN 115","GERMAN 154","0.19159135732504642"
"GERMAN 115","GERMAN 157","0.18575805878075921"
"BIOENGR 180","BIOENGR CM103","0.10687802274509986"
"ETHNMUS 188","ETHNMUS 175","0.19385032516533746"
"ENGL 140B","ENGL 140A","0.14158603335308637"
"ENGL 140B","ENGL 150A","0.11003001242624735"
"ENGL 140A","ENGL 140B","0.14158603335308637"
"BMD RES 188SB","PSYCH 188SB","0.87526514693224244"
"BMD RES 188SB","EPIDEM 188SB","0.75585973225402803"
"BMD RES 188SB","GENDER 188SB","0.57101862553038418"
"NURSING 162A","NURSING 150B","0.31397083916129342"
"NURSING 162A","NURSING 168","0.15780151615464016"
"NURSING 162A","COM HLT 100","0.12030997314661128"
"ART 21A","ART 11A","0.10849807762682441"
"MUSC 60AW","MUSC 160AW","0.11360949033354849"
"CHICANO M18","AF AMER M18","0.91814245869876465"
"ENGL 166B","SOCIOL 156","0.10317122715151458"
"MUSC 161CW","MUSC 61CW","0.11360949033354849"
"POL SCI 147C","POL SCI 186","0.30559971624169968"
"POL SCI 147C","POL SCI 149","0.2353848956900243"
"POL SCI 147C","POL SCI 169","0.19676114630044758"
"POL SCI 147C","POL SCI 116B","0.18356271236426966"
"POL SCI 147C","POL SCI 139","0.16099065796076836"
"POL SCI 147C","POL SCI 146E","0.15927532653853319"
"HIST 179B","HIST 105B","0.1042438952163966"
"HIST 179B","HIST 105A","0.1042438952163966"
"ETHNMUS C178","MSC IND 101","0.16568503113263192"
"ETHNMUS C178","MSC HST 101","0.1252683854667529"
"ETHNMUS C178","MSC IND 113","0.10096157880017843"
"DIS STD 101W","DIS STD M115","0.41223795986495126"
"DIS STD 101W","ASL M115","0.3046952336874279"
"DIS STD 101W","DIS STD M149","0.1394442565902731"
"ASIA AM M119","ASIA AM 187C","0.31688239222418463"
"ASIA AM M119","ASIA AM 167","0.16676247482736259"
"ASIA AM M119","ASIA AM 103","0.1651257255482427"
"ASIA AM M119","ASIA AM 187B","0.16361715330898566"
"ASIA AM M119","CHICANO 153","0.11648195170385241"
"MUSC 160CW","MUSC 60CW","0.11360949033354849"
"ASIA AM M117","PSYCH M107","0.81387580483267274"
"ASIA AM M117","ASIA AM 132A","0.22923555461704792"
"ASIA AM M117","ASIA AM 133","0.20808106840826024"
"ASIA AM M117","ASIA AM 187B","0.17751767074073052"
"ASIA AM M117","ASIA AM 167","0.1747517483390551"
"ASIA AM M117","ASIA AM 103","0.14450445059721378"
"ANTHRO 139","ANTHRO CM110Q","0.14291917626376094"
"ANTHRO 139","COMM ST 185","0.1390973319018074"
"HIST M104A","AN N EA M104A","0.90417843963922906"
"HIST M104A","HIST M103B","0.43313407794915554"
"HIST M104A","HIST M104C","0.18702259778543143"
"HIST M104A","HIST M110C","0.17311839540064011"
"HIST M104A","AN N EA M103B","0.15770950361675068"
"HIST M104A","ART HIS M110B","0.11282270191404073"
"HIST M104C","AN N EA M104C","0.96409259325755559"
"HIST M104C","HIST M103B","0.22965994631497319"
"HIST M104C","HIST M104A","0.18702259778543143"
"HIST M104C","HIST M110C","0.14193140890489858"
"HIST M104C","HIST 111C","0.13141754958610016"
"HIST M104C","HIST 111B","0.13003736123980711"
"BIOENGR CM103","BIOENGR C139A","0.10802945564723665"
"SPAN 191C","PSYCH 184A","0.11308549808357804"
"JAPAN CM160","RELIGN M161B","0.71310064218913638"
"JAPAN CM160","JAPAN 105B","0.27497918826460077"
"JAPAN CM160","JAPAN 174","0.2135763000495195"
"JAPAN CM160","JAPAN C159","0.1442487600138668"
"COMM ST 185","COMM ST 109","0.28088851477694482"
"COMM ST 185","COMM ST 170","0.26871067669204346"
"COMM ST 185","COMM ST 140","0.15867820297297536"
"COMM ST 185","MIL SCI 132","0.14954763135595153"
"COMM ST 185","COMM ST 160","0.14656838833874594"
"COMM ST 185","ANTHRO 139","0.1390973319018074"
"ANTHRO 7","ANTHRO 9","0.28458817244174711"
"ANTHRO 7","ANTHRO 33","0.12162538675926894"
"ANTHRO 9","ANTHRO 7","0.28458817244174711"
"ANTHRO 9","ANTHRO 33","0.13945885143109932"
"AN N EA 162","AN N EA CM163","0.1665219884817348"
"MUSC 61BW","MUSC 161BW","0.11360949033354849"
"HIST M122E","ART HIS M127C","0.96721591581560218"
"HIST M122E","HIST M142C","0.11156344796968046"
"SOCIOL 182","SOCIOL 180B","0.2516672897747414"
"SOCIOL 182","COMM ST 156","0.14301133082235373"
"SOCIOL 182","POL SCI 116B","0.14065641027779985"
"SOCIOL 182","ASIA AM 187B","0.12860692768655638"
"SOCIOL 182","COMM ST 104","0.12055369445559506"
"SOCIOL 182","SOCIOL 173","0.11999126850582041"
"FILM TV 122M","FILM TV 183A","0.16591880605863132"
"MATH 164","MATH 115B","0.16800673633604302"
"MATH 164","MATH 191","0.10722617072704343"
"CHEM 98XB","PHYSICS 98XB","0.91421176196990117"
"CHEM 98XB","PHYSICS 98XA","0.79808043044584365"
"CHEM 98XB","MATH 98XB","0.78829258478861219"
"CHEM 98XB","MATH 98XA","0.68815663017697537"
"CHEM 98XA","PHYSICS 98XA","0.91421176196990117"
"CHEM 98XA","PHYSICS 98XB","0.79808043044584365"
"CHEM 98XA","MATH 98XA","0.78829258478861219"
"CHEM 98XA","MATH 98XB","0.68815663017697537"
"EDUC M194A","AF AMER M194A","0.76852146117419418"
"EDUC M194A","EDUC 187","0.2221543125260724"
"EDUC M194A","EDUC M103","0.1511835132742532"
"ARABIC 102B","ARABIC M110","0.30716634485270905"
"ARABIC 102B","COM LIT M110","0.17053186751047242"
"RELIGN M50","AN N EA M50B","0.84002474071413125"
"RELIGN M50","RELIGN M40","0.14219724155313346"
"MSC HST CM90T","MUSC M90T","0.86225497762333625"
"MSC HST CM90T","ETHNMUS 91D","0.32214366702161507"
"MSC HST CM90T","ETHNMUS 91F","0.32124324168037821"
"MSC HST CM90T","ETHNMUS 91K","0.31979921465458749"
"MSC HST CM90T","ETHNMUS 91L","0.31904558682125411"
"MSC HST CM90T","ETHNMUS 91B","0.31904558682125411"
"SWAHILI 2","SWAHILI 5","0.8654053050040863"
"MUSC 160EW","MUSC 60EW","0.11360949033354849"
"ANTHRO 33","ANTHRO 9","0.13945885143109932"
"ANTHRO 33","ANTHRO 7","0.12162538675926894"
"INF STD 180","PSYCH 188B","0.10332498881232025"
"MUSC 162AW","MUSC 62AW","0.11331011713736122"
"COMM ST M169","HNRS M179","0.98056372347030085"
"HIST 114B","HIST 111C","0.19743992891511447"
"HIST 114B","HIST 138C","0.19609390688169431"
"HIST 114B","HIST 136B","0.13049178668372877"
"HIST 114B","HIST 141B","0.12363223461665626"
"HIST 114B","HIST 154","0.12119580186073128"
"ECON M135","POL SCI M105","0.97045446025729787"
"ECON M134","ENVIRON M134","0.80853460125592447"
"ECON M134","ECON 148","0.12082146995543111"
"THEATER 19","WL ARTS 19","0.28857373558415661"
"THEATER 19","SOCIOL 19","0.27050202795895967"
"THEATER 19","HNRS 19","0.18802216798700436"
"THEATER 19","COMM ST 19","0.17295943473480407"
"THEATER 19","ENGL 19","0.13385153623264168"
"THEATER 19","ANTHRO 19","0.12717232396634717"
"ENGL 138","ENGL 136","0.43468288787876908"
"ENGL 138","ENGL 137","0.27110949459702188"
"ENGL 138","ENGL 110B","0.22250782533356767"
"ENGL 138","ENGL M191C","0.11424327345242687"
"PSYCH 134B","PSYCH 188B","0.19386607573483206"
"ENGL 134","ENGL 141","0.16143231744026246"
"ENGL 134","ENGL 161C","0.13499239805785115"
"ENGL 136","ENGL 138","0.43468288787876908"
"ENGL 136","ENGL 137","0.42640606081207205"
"ENGL 136","ENGL M191C","0.10688552903223951"
"ENGL 137","ENGL 136","0.42640606081207205"
"ENGL 137","ENGL 138","0.27110949459702188"
"ENGL 137","ENGL M191C","0.11523222064014753"
"I A STD 50","I A STD 33","0.66988894054693826"
"I A STD 50","HIST 8B","0.16016509569164808"
"PORTGSE 191","POL SCI 191A","0.11084509599103722"
"PORTGSE 191","POL SCI 191C","0.11013950495687244"
"PORTGSE 191","POL SCI 191B","0.1065337652823542"
"PHYSICS 131","PHYSICS 132","0.11313278783091804"
"PHYSICS 132","PHYSICS 131","0.11313278783091804"
"JEWISH M182B","RELIGN M182B","0.80553768012718419"
"JEWISH M182B","JEWISH M181SL","0.2195749545161863"
"JEWISH M182B","JEWISH M144","0.16173729173967075"
"JEWISH M182B","HIST M181SL","0.11880648196046159"
"JEWISH M182B","JEWISH M151A","0.10372456599419289"
"THEATER 1B","THEATER 34B","0.67250582203821163"
"THEATER 1B","THEATER 28E","0.19514098263400964"
"THEATER 1B","THEATER 28D","0.19514098263400964"
"THEATER 1B","THEATER 28B","0.19514098263400964"
"THEATER 1B","THEATER 72","0.13938449183674778"
"THEATER 1B","THEATER 35B","0.13123790378661601"
"BIOENGR 177B","BIOENGR C139A","0.11148893118135088"
"PSYCH 112D","PSYCH 127B","0.10671129257384651"
"CHICANO M156B","CHICANO 191","0.14522768960074145"
"STATS 199","POL SCI 199","0.5833339271605914"
"STATS 199","NEURLGY 199","0.2746153054718557"
"PORTGSE 11B","PORTGSE 2","0.51992635771901252"
"PORTGSE 11B","SPAN 11A","0.2010381730555095"
"POL SCI 146E","POL SCI 149","0.26273594591233246"
"POL SCI 146E","POL SCI 147C","0.15927532653853319"
"POL SCI 146E","POL SCI 186","0.15903592976758807"
"POL SCI 146E","POL SCI 169","0.14969239695234873"
"AF AMER M114C","POL SCI M180A","0.90698070187439417"
"AF AMER M114C","AF AMER M103B","0.21273418836956298"
"AF AMER M114C","AF AMER M110B","0.20833137399377658"
"AF AMER M114C","POL SCI 116B","0.11020049529844099"
"PSYCH 192","CHEM 192D","0.23131492266174361"
"PSYCH 192","CHEM 192C","0.23131492266174361"
"PSYCH 10","PSYCH 20","0.13106425279902081"
"AF AMER M103B","THEATER M103B","0.74283933229184718"
"AF AMER M103B","AF AMER M114C","0.21273418836956298"
"AF AMER M103B","AF AMER M110B","0.14674541974948177"
"AF AMER M103B","AF AMER M104B","0.1274726253737857"
"AF AMER M103B","LBR&WS M114C","0.11931279082361233"
"AF AMER M103B","HIST 161","0.10887321904348637"
"PSYCH 19","SOCIOL 19","0.23678721556567792"
"PSYCH 19","NEUROSC 19","0.20154915469630447"
"PSYCH 19","WL ARTS 19","0.15977080499337754"
"PSYCH 19","ANTHRO 19","0.14329728269829503"
"PSYCH 19","COMM ST 19","0.138639305891405"
"PSYCH 19","HNRS 19","0.1157688278466914"
"ART 11A","ART 21A","0.10849807762682441"
"ENVIRON 188B","C&EE 188","0.26576596944129138"
"ENVIRON 188B","PSYCH 188B","0.1930988986151759"
"ENVIRON 188B","COM SCI 188","0.14688216370635693"
"ENVIRON 188B","FILM TV 188A","0.12055833030195938"
"PHYSICS 105A","PHYSICS 115C","0.10646759905030373"
"PHYSCI 120","PHYSCI 149","0.14645117512308617"
"SOC GEN 89","COMM ST 89","0.82299633304018271"
"SOC GEN 89","CHICANO 89","0.66173343076288782"
"AN N EA M104A","HIST M104A","0.90417843963922906"
"AN N EA M104A","AN N EA M103B","0.26284697716141908"
"AN N EA M104A","HIST M103B","0.10934651284561842"
"AN N EA M104C","HIST M104C","0.96409259325755559"
"HIST 161","POL SCI 124C","0.2920733612356346"
"HIST 161","HIST 111B","0.17102332204766035"
"HIST 161","HIST 119B","0.15894593183539479"
"HIST 161","HIST 176C","0.13399077282068991"
"HIST 161","HIST M181SL","0.13107944086197923"
"HIST 161","HIST 136B","0.11435365297127686"
"MATH 33A","MATH 3C","0.49720563740200208"
"MATH 33A","MATH 33B","0.3070177011997039"
"MATH 33B","MECH&AE 82","0.22010829640822038"
"MATH 33B","EL ENGR 10","0.10910521634006091"
"CHEM CM160B","COM SCI CM122","0.71055139035302561"
"ENGL 150B","ENGL 150A","0.55456253903811115"
"ENGL 150B","ENGL 142","0.1943717886407384"
"ENGL 150A","ENGL 150B","0.55456253903811115"
"ENGL 150A","ENGL 140B","0.11003001242624735"
"ENGL 150A","ENGL 141","0.10246530150453068"
"SLAVC M40","RELIGN M40","0.80226274728688129"
"PHILOS C110","PHILOS C108","0.12368160650559673"
"ECON 19","SOCIOL 19","0.33236135065315892"
"ECON 19","WL ARTS 19","0.19385661628726678"
"ECON 19","ANTHRO 19","0.15585738437915922"
"ECON 19","COMM ST 19","0.14203486595796089"
"ECON 19","HNRS 19","0.13913589646696198"
"ECON 19","POL SCI 19","0.13583862114856932"
"ENV HLT C185C","ENV HLT 100","0.81479134418467225"
"ENV HLT C185C","COM HLT 100","0.46364642443061216"
"ENV HLT C185C","ENV HLT M166","0.1404330637290874"
"ENV HLT C185C","ARTS ED 101","0.13203706493432482"
"ENV HLT C185C","COM HLT 187A","0.12430937112274056"
"ENV HLT C185C","ENVIRON M130","0.11544907788884611"
"HNRS 101I","HNRS 101A","0.20206527314956996"
"HNRS 101J","HNRS 193A","0.13162674008362313"
"GRNTLGY M104C","GENDER M104C","0.8913809801053354"
"GRNTLGY M104C","CHICANO M106B","0.83333085325492728"
"GRNTLGY M104C","GRNTLGY M108","0.32470928973176011"
"GRNTLGY M104C","SOC WLF M108","0.26631071909550869"
"ANTHRO 117P","ANTHRO 118","0.17049814937246288"
"HNRS 101A","HNRS 101I","0.20206527314956996"
"HNRS 101A","ASIA AM 103","0.10202777809583871"
"HNRS 101E","HNRS 193A","0.11542133147475034"
"HNRS 101E","COMM ST 191E","0.10492615559873239"
"MATH 71SL","SCI EDU 1SL","0.80106035393944064"
"CIVIC 133SL","CIVIC 170SL","0.57369217356107349"
"CIVIC 133SL","URBN PL 185SL","0.21689291029693622"
"CIVIC 133SL","ASIA AM 185","0.14726632027332429"
"CIVIC 133SL","COM LIT 180SL","0.1184995520593297"
"CIVIC 133SL","CHICANO 100SL","0.10662715321102713"
"ART HIS C117B","ART HIS C114D","0.41265333114016134"
"ART HIS C117B","M E STD 177","0.11049084228486426"
"ANTHRO 135A","ANTHRO 150","0.143013688072753"
"ANTHRO 135A","ANTHRO 139","0.11939581913176814"
"ETHNMUS 71GW","ETHNMUS 92","0.13825892012906102"
"THEATER 180","THEATER C146B","0.10481033432796148"
"MUSC 160BW","MUSC 60BW","0.11360949033354849"
"ENGL M101C","GENDER M107B","0.15108015493344376"
"ENGL M101C","ENGL M107B","0.13997010658522721"
"GE CLST 66B","CIVIC 50SL","0.19565069230283624"
"GE CLST 66B","SLAVC 87","0.13079883500835179"
"NURSING 3","NURSING 20","0.1225925689940264"
"MUSC 64BW","MUSC 164BW","0.11360949033354849"
"PSYCH 120B","PSYCH 133E","0.20937179590919761"
"PSYCH 120B","PSYCH 120A","0.10326185793448409"
"DESMA 21","ART 1A","0.13974462001933433"
"ART HIS C131B","ART HIS C117B","0.20719042364910908"
"ART HIS C131B","ART HIS C148A","0.14438763557063852"
"ART HIS C131B","ART HIS M127C","0.12066627275052436"
"ART HIS C131B","ART HIS C114D","0.10598876351129409"
"ART HIS C131B","PHILOS 161","0.10183613029902884"
"CHEM 153B","CHEM 153D","0.17258549886526467"
"CHEM 153B","CHEM 153C","0.15380291888890044"
"SCI EDU 1SL","MATH 71SL","0.80106035393944064"
"SCI EDU 1SL","SCI EDU 100SL","0.10417731795319683"
"C&EE 188","COM SCI 188","0.2952037785864885"
"C&EE 188","ENVIRON 188B","0.26576596944129138"
"C&EE 188","FILM TV 188A","0.21360122191965966"
"C&EE 188","PSYCH 188B","0.1029103108046857"
"COM LIT 4CW","COM LIT 2CW","0.1550485431894344"
"COM LIT 4CW","COM LIT 4DW","0.1209148244016473"
"EE BIOL 115","EE BIOL 185","0.11834561565229011"
"EE BIOL 115","EE BIOL 100","0.10107289215329678"
"EE BIOL 116","EE BIOL 152","0.13721059374212988"
"EE BIOL 110","EE BIOL 115","0.1412028506655624"
"NEURLGY 199","POL SCI 199","0.29673386020365922"
"NEURLGY 199","STATS 199","0.2746153054718557"
"COMPTNG 40A","COMPTNG 20A","0.21472106789586357"
"MIL SCI  Z","AERO ST  A","0.308205777075994"
"MIL SCI  Z","NAV SCI  Z","0.15946086920139307"
"ENGL 129","ENGL 169","0.11900374474347132"
"ENGL 129","GENDER M107A","0.11576008378199848"
"ENGL 129","ENGL 177","0.10315338954757182"
"CHICANO M118","AF AMER M118","0.9181424586987651"
"CHICANO M118","EDUC 143","0.12391818203633233"
"THEATER 128A","THEATER 124A","0.31493896470800464"
"THEATER 128A","THEATER 138","0.3062298828075849"
"THEATER 128A","THEATER 124D","0.27294152782839415"
"THEATER 128A","THEATER 134B","0.22193053166913429"
"THEATER 128A","THEATER 134E","0.190837170434634"
"THEATER 128A","THEATER 28E","0.17518372172086594"
"CHICANO M116","ETHNMUS M116","0.57803082373755521"
"CHICANO M116","CHICANO CM106","0.12141449192656924"
"ENGL 120","ENGL 121","0.38257005204720779"
"ENGL 125","ENGL 111A","0.24364283950118285"
"PSYCH 137C","PSYCH 135","0.14247977746573645"
"AERO ST  A","NAV SCI  Z","0.5974109031895567"
"AERO ST  A","MIL SCI  Z","0.308205777075994"
"EPS SCI 101","EPS SCI C107","0.20579837805355294"
"WL ARTS C182","GENDER 103","0.10750406234175067"
"MIL SCI 22","COMM ST 10","0.12822490693482036"
"MATH 170A","STATS 100A","0.75007235368015179"
"ECON 187","COMM ST 191E","0.10506977060372243"
"ECON 185","ECON 173A","0.10765447137131769"
"RUSSN 101B","RUSSN 100B","0.1159458360261567"
"PHILOS 155","CLASSIC 148","0.12761882425739782"
"FILM TV 178","THEATER 150","0.19842878028170383"
"FILM TV 178","FILM TV C148","0.11005195665718377"
"MUSC 161AW","MUSC 61AW","0.11360949033354849"
"HIST 138B","HIST 141B","0.12238712053472239"
"MUSC 62AW","MUSC 162AW","0.11331011713736122"
"JAPAN 50","KOREA 50","0.14601233277024628"
"JAPAN 50","HIST 9C","0.14062060072295543"
"MSC IND 113","MSC IND 101","0.37799752897328598"
"MSC IND 113","MSC HST 191G","0.10758119166487758"
"MSC IND 113","ETHNMUS C178","0.10096157880017843"
"ETHNMUS 71BW","ETHNMUS 92","0.13851301555251819"
"COM LIT M166","COM LIT M101","0.15597922705081416"
"STATS 100B","STATS C155","0.26101108324800143"
"STATS 100B","BIOSTAT 100A","0.11369230800171765"
"STATS 100A","MATH 170A","0.75007235368015179"
"DANCE 6","DANCE 13","0.64462290310036063"
"DANCE 6","DANCE 63","0.54139708436460188"
"DANCE 6","DANCE 11","0.50573928088408571"
"DANCE 6","DANCE 10","0.41227505530698039"
"DANCE 6","DANCE 59","0.35883544372557208"
"DANCE 6","DANCE 60","0.3155462615687904"
"HIST 154","HIST 162A","0.19888070007455888"
"HIST 154","HIST 168B","0.17740697544973488"
"HIST 154","HIST 138C","0.16047033455010187"
"HIST 154","HIST 136B","0.12746722340821304"
"HIST 154","HIST 114B","0.12119580186073128"
"HIST 154","SOCIOL 173","0.10966300479468324"
"RUSSN 102B","RUSSN 128","0.16666317602703157"
"MGMT 121","MGMT 108","0.20521400211003937"
"THEATER C156A","THEATER C156B","0.54752672464440166"
"THEATER C156A","THEATER C156F","0.34201486644238033"
"THEATER C156B","THEATER C156A","0.54752672464440166"
"THEATER C156B","THEATER C156F","0.49626481005350365"
"PHILOS C108","PHILOS 104","0.14258974055495088"
"MATH 32A","MECH&AE 82","0.13185301110634473"
"ENGR 183EW","ENGR 185EW","0.2319041525090576"
"ENGR 183EW","ENGR 112","0.11342577587075899"
"EDUC 187","EDUC M103","0.22766089581386653"
"EDUC 187","ASIA AM M114","0.10297637800945512"
"EDUC 187","EDUC 139","0.10123171431536779"
"COM LIT 4DW","COM LIT 2DW","0.14004263240568146"
"COM LIT 4DW","COM LIT 4CW","0.1209148244016473"
"CHIN 5A","CHIN 40","0.34958617965490824"
"THEATER 35B","THEATER 34B","0.44184507430178066"
"THEATER 35B","THEATER 28E","0.20392668394020447"
"THEATER 35B","THEATER 28D","0.20392668394020447"
"THEATER 35B","THEATER 28B","0.20392668394020447"
"THEATER 35B","THEATER 1B","0.13123790378661601"
"THEATER 35B","THEATER 30","0.13047227261381431"
"EE BIOL C126","EE BIOL 132","0.64451040637806267"
"EE BIOL C126","EE BIOL 185","0.12335950129732723"
"EE BIOL C126","EE BIOL 115","0.10384027539036357"
"MCD BIO 199B","MCD BIO 196A","0.16361169567027067"
"SOCIOL 180A","SOCIOL 180B","0.20293477153092154"
"SOCIOL 180A","COMM ST 188A","0.10428329251997859"
"ECON 131L","ECON 148","0.18845896196879056"
"THEATER 28D","THEATER 35B","0.20392668394020447"
"THEATER 28D","THEATER 1B","0.19514098263400964"
"THEATER 28D","THEATER 34B","0.18567642775921558"
"THEATER 28D","THEATER 128A","0.17518372172086594"
"THEATER 28D","THEATER 20","0.10568149353825287"
"THEATER 28E","THEATER 35B","0.20392668394020447"
"THEATER 28E","THEATER 1B","0.19514098263400964"
"THEATER 28E","THEATER 34B","0.18567642775921558"
"THEATER 28E","THEATER 128A","0.17518372172086594"
"THEATER 28E","THEATER 20","0.10568149353825287"
"POL SCI 188SB","PSYCH 188SB","0.8121399606394919"
"POL SCI 188SB","GENDER 188SB","0.69575050627627721"
"POL SCI 188SB","EPIDEM 188SB","0.39714164570195687"
"HIST M142C","RELIGN M142C","0.94352292360060064"
"HIST M142C","ANTHRO 156","0.13015077187437185"
"HIST M142C","HIST M122E","0.11156344796968046"
"CHICANO 89","COMM ST 89","0.86543345141098971"
"CHICANO 89","SOC GEN 89","0.66173343076288782"
"CHEM 30BL","CHEM 30C","0.26974877583086831"
"EL ENGR 170A","EL ENGR 173DA","0.31009120251228717"
"ART HIS C114D","AN N EA C177","0.78929891461171675"
"ART HIS C114D","ART HIS C117B","0.41265333114016134"
"ART HIS C114D","ART HIS C170A","0.14586668493327021"
"FILM TV C152C","FILM TV 155","0.19920669502246166"
"EE BIOL 100","EE BIOL 151A","0.15050988938905396"
"EE BIOL 100","EE BIOL 115","0.10107289215329678"
"MECH&AE 154B","MECH&AE 161B","0.18908158516783063"
"GEOG 142","GEOG 140","0.14869554153245948"
"GEOG 140","GEOG 142","0.14869554153245948"
"SPAN 130","SPAN 135","0.15883412798046792"
"SPAN 130","SPAN 150","0.13120367031072822"
"GENDER 10","WL ARTS 20","0.12837675426025549"
"THEATER 72","THEATER 172","0.19999999999999996"
"THEATER 72","THEATER 1B","0.13938449183674778"
"THEATER 72","THEATER 34B","0.13783707057352401"
"SPAN 135","SPAN 130","0.15883412798046792"
"SPAN 135","SPAN 160","0.14936957812334198"
"SPAN 135","SPAN 150","0.13634538893116702"
"SPAN 135","SPAN 170","0.12295595621898513"
"SPAN 135","FRNCH 114A","0.10399759155058516"
"SOCIOL 19","WL ARTS 19","0.61029486466622063"
"SOCIOL 19","COMM ST 19","0.45775103185305399"
"SOCIOL 19","ANTHRO 19","0.45421430589669537"
"SOCIOL 19","HNRS 19","0.42739218079305968"
"SOCIOL 19","POL SCI 19","0.39611968637996114"
"SOCIOL 19","ECON 19","0.33236135065315892"
"MATH 115B","PHYSICS 131","0.1040800724999012"
"THEATER 125A","THEATER 25B","0.18871872711977217"
"THEATER 125A","THEATER 25A","0.18871872711977217"
"WL ARTS M23","AM IND M10","0.84604352244320102"
"WL ARTS M23","WL ARTS 22","0.18021779582700606"
"THEATER 134E","THEATER 135E","0.87474717018832215"
"THEATER 134E","THEATER 135B","0.74486153295475843"
"THEATER 134E","THEATER 124D","0.26998356150587061"
"THEATER 134E","THEATER 124A","0.20484888993180564"
"THEATER 134E","THEATER 128A","0.190837170434634"
"THEATER 134E","THEATER 34B","0.18334321602778086"
"THEATER 134B","THEATER 135B","0.85592767768825229"
"THEATER 134B","THEATER 135E","0.74669280433565832"
"THEATER 134B","THEATER 124A","0.2468572137249572"
"THEATER 134B","THEATER 128A","0.22193053166913429"
"THEATER 134B","THEATER 124D","0.20484888993180564"
"THEATER 134B","THEATER 34B","0.18968564290018963"
"JAPAN 105B","JAPAN CM160","0.27497918826460077"
"JAPAN 105B","JAPAN 174","0.20821373410702215"
"MUSC C90E","MUSC C90G","0.21327854668877855"
"MUSC C90E","MUSC C90A","0.18208768817178658"
"MUSC C90E","MUSC 90F","0.14318860246088613"
"MUSC C90E","MUSC 90M","0.14174274316249438"
"MUSC C90E","MUSC 90C","0.10155311078177158"
"MUSC C90G","MUSC C90A","0.31462342832738238"
"MUSC C90G","MUSC 90F","0.21970666699265484"
"MUSC C90G","MUSC C90E","0.21327854668877855"
"MUSC C90G","MUSC M90T","0.21016410370805594"
"MUSC C90G","MUSC 90M","0.14932067256036427"
"MUSC C90G","MUSC 90C","0.13209342157806009"
"MUSC C90A","MUSC 90C","0.62210607084187586"
"MUSC C90A","MUSC C90G","0.31462342832738238"
"MUSC C90A","MUSC C90E","0.18208768817178658"
"MUSC 165W","MUSC 65W","0.1128040110731772"
"MUSC 60DW","MUSC 160DW","0.11492859359224124"
"ECON 191","COMM ST 188A","0.28956021315267416"
"ECON 191","JEWISH 177","0.17638865893454816"
"ECON 191","M E STD 177","0.1655254018718034"
"ECON 191","IRANIAN 187","0.15770689029858137"
"ECON 191","MGMT 180","0.11254093472758821"
"ECON 191","SOCIOL 180A","0.10611570504327343"
"TURKIC 101B","SEMITIC 140B","0.22006251433300547"
"TURKIC 101B","ARMENIA 102B","0.14517544386451239"
"MIMG 188SB","GENDER 188SB","0.54060893226311457"
"RUSSN 103B","RUSSN 140B","0.17830536751747583"
"RUSSN 103B","RUSSN 100B","0.12316486396405622"
"RUSSN 103B","RUSSN 128","0.10406165475296045"
"PSYCH 196A","PSYCH 195A","0.55258306904303611"
"PSYCH 196A","PSYCH 185","0.152590742141512"
"GE CLST M72B","GENDER 10","0.13482254237837152"
"POL SCI 50","POL SCI 6","0.17764165678297109"
"POL SCI 50","POL SCI 10","0.14742452417521562"
"POL SCI 50","SOCIOL 51","0.12567943941312484"
"POL SCI 50","POL SCI 30","0.10769136521662225"
"CHIN 101B","CHIN 103","0.15381797397760158"
"PHYSICS 117","PHYSICS 188B","0.12339158109697354"
"PHYSICS 114","PHYSICS 188B","0.14244088913724351"
"PSYCH 191BH","PSYCH 192","0.66319144368243743"
"PSYCH 191BH","MIMG 192","0.12322675348209691"
"ANTHRO 191HD","ANTHRO 191HA","0.15103316804629913"
"ANTHRO 191HA","ANTHRO 191HD","0.15103316804629913"
"COM SCI 118","COM SCI M117","0.21417617903956049"
"COM SCI 118","EL ENGR M117","0.1351159665293899"
"CHICANO M105E","ENGL M105E","0.53134877353790444"
"CHICANO M105E","CHICANO M105B","0.19897142196611092"
